id lens
5 2024;3538;3538;4100;3057;3538;9396;3057;3538;7522;3488;4036;3040;3538;3444;3538;3538;4036;3538;3488;4036;4036;3538;3538;3538;4036;3106;3538;3538;3538;3538;3986;3538;4036;3538;3538;3538;4036;3538;3986;4100;3538;3538;3986;3538;4036;4100;3488;4036;4036;3040;3538;4100;3057;3538;9514;3057;4100;11766;21940;4010;3538;4036;4036;3538;3986;3040;3538;3040;3538;3986;3538;4036;4036;3488;4036
5 2036;3057;3538;3538;3057;4100;4470;3538;3057;3538;4036;3538;3986;3538;3538;4036;3057;3538;3538;3538;4100;3538;4100;3972;4100;3538;3538;4036;3538;3538;4036;3538;3488;3057;3538;3538;2928;3538;3538;3538;3538;4100;3922;4100;3538;3986;3538;4100;3474;4100;3922;4100;4918;4504;3057;3538;8020;3057;3538;3538;3538;3488;3538;3538;3538;3538;4100;3538;3538;3538;3538;4100;4100;2542;3538;3538;3538;3986;3538;4036;4036;4100;3538;3386
5 2014;3057;3538;4534;3057;4100;8454;3538;3538;3538;4100;3538;3538;4036;3488;3538;4036;4036;3538;3488;3538;4036;4036;3538;4036;3538;3538;3057;3538;11456;3538;3538;3538;3057;4036;3538;4100;3424;4036;4100;3538;3986;4036;4036;2542;3538;3538;4036;3040;2542;3488;3538;3538;4036;4036;3538;3057;3538;7522;3986;3057;4036;4534;3538;3986;3538;2542;3057;3538;11456;4036;3040;2542;3538;3538;4100;4100;3488;4100
5 1992;2542;3538;2716;3057;3538;5530;3057;3040;3538;3040;3488;3538;4100;3972;2690;3538;3538;3538;3488;3538;3578;3040;3538;2542;3488;3538;3538;3538;4036;3538;3488;3057;3040;3538;3897;3057;3538;4036;3538;3986;4036;4100;4100;3538;3538;3538;3488;3538;4100;10396;2542;3538;3538;4036;3057;3040;3538;3538;3538;3538;16436;3538;3057;3538;7522;3488;3538;4036;3040;3488;3538;4036;4036;4100;4100
5 2010;3538;3538;3538;3057;3538;3538;3538;3538;3538;3538;3538;3986;3538;3538;3538;3463;3538;3538;3538;4036;3488;3538;3538;3538;3488;2542;3040;3538;3538;3538;3538;3538;3538;3488;3057;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;3538;2593;7024;3040;3538;3538;3538;3538;3538;3488;3538;3538;3538;3538;3538;4036;3538;3538;3538;3538;3538;3986;3538;4036;3538;3538;3538;4036;4036;3488;3538
5 2010;3538;3538;3538;3538;3538;3538;3538;3057;3538;3538;3538;2990;4036;3538;4036;3444;3538;3538;3538;3538;4100;3538;2542;3538;3538;4036;4100;2527;3538;3538;3538;4036;2990;3538;3538;4036;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;4036;3538;3538;3488;3065;3057;3538;3538;4100;3538;3538;3538;4036;3488;3057;3538;3538;3538;3488;3538;2601;3538;3538;3538;3538;3488;4100;3538;3986;4036;3538;4036;3986;3538
5 2026;3538;3538;3538;3538;2542;3538;3538;3538;3538;3538;3538;3488;3538;3040;3538;3488;3538;3538;3538;4036;3488;3538;3040;3538;3488;3538;3538;3538;3538;3538;4036;3538;3986;3057;3538;4036;3538;4036;3538;4100;3538;4100;3538;3986;4036;3538;3538;3488;4036;3538;4036;3986;3538;3538;4036;3538;4036;3538;3538;3538;3538;3488;3538;4036;3538;3488;4036;3538;3057;3538;3538;3538;3986;4036;3538;3538;3488;3538;3538;3538;3986;3538
6 2004;3538;3538;3538;3538;3488;3538;3538;3538;3986;4036;3538;2542;3488;3538;3057;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;4100;3538;3986;3057;4036;3538;3538;3488;3538;4100;3040;3986;3538;3538;2542;3488;3538;3538;3538;2990;3538;3538;3538;3538;3488;3538;3538;3538;3488;4036;3538;3538;3488;2542;3538;6028;3538;3538;4036;3538;3488;3538;4036;3538;2990;3538;4036;2542;3538
6 2006;3538;3538;4100;3538;4100;4100;3040;3538;3488;3538;3538;3538;2542;3538;3538;3538;3538;4036;4036;3488;3057;3538;4036;3538;3488;4036;3538;4036;2990;3538;3538;4036;3538;3986;3538;4036;4100;3986;3538;4036;3538;3986;3538;4036;3538;3538;3538;4036;4036;3986;3538;4036;4036;3538;3538;4100;3538;3986;4036;4100;3040;3488;7522;4036;3538;3986;4036;3538;4036;3986;3538;4036;3538;3986
6 2012;3057;3538;4534;3538;4100;3538;4036;3488;3538;3538;4036;4100;3538;4036;3057;3538;3538;3538;4100;3538;4036;3538;3538;4100;3424;4036;3538;3986;3538;3538;4036;3538;3488;3538;4100;3538;3488;3538;4036;4100;3538;3986;3538;4036;3538;3538;3538;3538;4036;3488;3538;4036;3538;3488;4036;3538;3538;3488;3538;3538;3538;3538;4100;2542;3538;3538;2990;3538;3538;3538;3538;3538;3538;4100;3986
6 2020;3538;3538;3538;3538;2990;3538;3538;3538;4036;4100;2976;3538;4100;3538;3538;3057;3538;4534;3538;3488;3057;4036;3538;3538;3986;4036;4100;4100;3538;3538;3538;3538;3488;3538;3538;4036;3538;3538;4036;3538;3538;3538;8966;3538;4036;3538;4036;3986;4100;3474;3538;4100;3538;3538;3538;4100;4100;3538;4100;3488;3538;3538;3538;3538;3986;4036;4100;3538;2990;3538;4036;4036;3538
6 2014;3057;3538;27840;4100;3538;4036;4100;3922;3428;2690;3538;14045;3057;3538;23906;4100;3538;4036;3040;3538;3488;4036;3538;3538;4100;3922;2542;4100;3488;4036;2542;3538;3538;10143;3538;3488;4036;4036;3538;3986;3538;4100;3538;3488;3538;4036;4100;3171;4100;2976;3538;3488;3538;4036;4036;4100;3538;4036;4036;4100
6 2000;3057;3538;11954;3538;4036;4036;3488;3538;3538;3538;3986;3538;2958;3538;3538;4036;3538;3986;3538;3538;10958;3538;3040;3538;3488;3538;3538;3538;3538;3488;3538;3538;4100;3488;3538;3538;4036;3488;3538;4036;4036;5036;3538;3040;4036;3538;3488;4036;4100;3972;3538;3538;4036;4100;2926;4036;4100;3040;3488;3057;3538;3538;3538;3986;3538;4036;3538;2990;3538;3538;4036;2990
6 2020;3057;3538;8518;3488;4100;3538;4100;3488;4036;4036;3538;4100;3424;3474;3057;3538;8020;3488;3057;3538;22910;3986;2717;3057;4036;22412;3986;3538;3538;4036;4036;4100;3538;4036;4100;3057;3538;31824;3538;4036;4100;2926;4100;3538;4036;2690;4100;38234;3488
6 2006;3538;3538;3538;3538;3488;3538;4036;3538;3488;3040;3538;3538;3488;3538;3020;3057;3538;8518;2990;3057;3538;3538;3538;4100;3538;3538;4100;3488;3057;3538;3538;3538;3986;4100;3538;4036;3986;3538;3538;4036;3538;4036;3040;3538;4036;3538;4036;3538;3538;3986;3538;4036;3538;4100;3538;4100;3538;3538;3986;3538;4100;3538;3538;3538;3040;3538;3488;3538;4100;2976;3488;3538;3538;3538;3986
6 2014;3057;4036;5530;3986;4100;3538;3538;3488;3538;4036;4036;4100;4036;2967;3057;11008;4100;3057;3538;4534;3538;2990;4100;4100;3538;3986;3057;3538;4036;3538;3488;4036;4100;2976;3538;3986;4100;3538;4036;4100;3424;3040;3538;2559;3538;3538;3538;3488;4036;3538;4100;3488;3538;3538;3538;4100;3424;4036;3538;3986;3538;3538;4036;4036;4100;4100;3538;4100;3424;4100;3972;3986
6 2010;3188;3538;7522;3488;4036;4036;4100;3488;2542;3538;3538;3538;2990;3538;3361;3057;4036;10958;3057;3538;15440;3538;3040;3488;3188;3538;3538;4036;3538;4100;3538;4100;3538;3488;4036;3538;4036;3986;3538;2542;3538;4100;3057;3538;19424;3538;3488;3538;4036;4036;4100;3424;3538;4036;4100;3538;3538;2542;3538;3986;4036;4100;3538;3488;4036;3538;3538;4100
7 2014;3538;3538;4036;3057;3538;4100;3474;3488;3538;4100;2542;3488;4036;3538;4100;3972;4100;3538;4036;3488;4036;3057;3538;3538;4036;3488;4036;4036;3538;3986;4036;3327;2690;3538;3538;3538;3986;4100;3474;3538;3030;3538;3538;3538;3538;3986;4100;2976;3538;3488;3538;3538;4036;3538;3488;2542;3538;3040;3488;4036;3057;3057;3538;3538;3538;3488;4100;4100;3538;3986;3538;3538;3538;4036;4100;3424;4100;4100;2926;3538;4036;3538;3538;3986;3057;3538;3538;3538;3986;4036;4100;2976;3488;3538
7 2014;3538;4036;3538;3057;11506;3986;3538;4036;3538;3488;3538;4036;4036;3538;3986;4036;4100;3538;3056;7024;4036;3538;3986;3538;3538;3538;3488;4036;3538;4100;3474;3538;3488;4100;3538;4036;3057;4036;15440;3538;4036;3488;3538;3538;3538;4036;3488;4036;3538;4036;3488;3538;3040;3057;4100;26780;8020;3040;3538;3488;3538;4036;4036;4100;4100;3474;3040;4036;2990;7024;4036;3538;3986;4036;4100;2542;4100;3538
7 1990;3057;7522;3171;3538;2542;3538;3538;3488;4100;3538;2542;3488;4036;4036;3538;3488;4036;3538;3538;3488;3538;3538;3538;3538;3538;3488;3538;4036;3538;3488;3538;3336;3057;11008;3488;4100;2976;4036;3057;3538;7522;3488;4036;3538;4036;4100;3538;3538;3538;3040;3488;3538;3538;3538;3538;2990;3104;3538;3057;3538;3538;3538;3488;3538;3538;3538;3488;3057;3538;4036;4100;2926;3538;3538;3538;3488;4036;3040;3538;4036;3488;3538;3538;3538;3538;3488;3538;4036;3040;3488;4036
7 2004;3057;3538;4534;3057;3538;11456;3538;3538;4036;3538;3986;4100;3538;4036;3538;4036;4036;3986;3538;3057;4036;3538;3538;3488;4100;3538;4036;3488;4036;3538;3538;4036;4036;3488;2542;3538;4036;3057;3538;18926;4036;4100;3538;3538;3538;3538;3488;3538;4100;3972;3488;4036;3538;3057;3538;22412;3986;3057;3538;31326;4036;4100;2990;3081;3538;27342;3538
7 2008;3057;3040;3538;3057;18428;3040;3538;3986;4036;4100;3538;3986;2542;3538;3488;4100;10012;3538;3986;3538;4036;4100;2976;3488;4036;3057;3538;9016;3488;4036;4036;2542;9514;3538;3488;3538;4100;3488;3057;4100;18862;3538;3488;2542;3538;3538;3538;3538;3986;3538;4036;3040;3488;3057;4100;39230;3488;3538;11008;3986;4100;4100;3474;3986;3538;2545
7 2000;3057;3538;5448;3538;3538;4036;3538;3488;4036;4036;3538;4100;3424;4100;3538;3986;4036;3538;4036;4100;3538;3057;3538;11954;3538;4100;3474;3488;3538;2811;2690;3538;3538;3538;4100;3538;4036;3538;3030;3171;3538;3538;3538;3488;4036;3538;3538;3488;3057;3538;4534;3538;3488;2542;3538;3538;3538;2990;3040;3057;3171;3538;3538;3538;3986;3538;4036;4036;4100;3057;3538;3538;3538;2542;3488;3538;4036;4036;3488;3040;3538;3538;3986;4036;3538;3538;3538;4036;3488;3538;3538;3488;3538
7 2034;3057;3538;5448;3057;14942;3538;4100;2976;3488;3538;4036;3538;4100;3538;4036;3040;3488;4036;7522;3538;3538;3986;4036;3538;3538;3538;4036;3538;4036;3538;4036;3488;4036;3538;4036;3057;3538;4036;4036;4100;4100;4100;3488;3057;14942;2542;3538;3040;3538;3488;2660;3538;3538;3538;4100;3538;3986;3538;3538;3538;3057;3538;3538;3538;4036;3538;3538;3488;4036;3538;4036;3538;4100;3057;3538;8020;3538;3538;3538;3538;3488;4100
7 1992;3057;3538;3538;3538;3538;3538;3538;3488;3538;4036;3538;3986;3538;3538;4036;3538;3488;4100;3538;4100;2926;3138;7024;3538;3538;4100;3538;4100;3986;3538;3538;3057;3538;3538;3538;3538;3538;3040;3538;3538;4036;3538;3488;4036;3538;3538;3986;3057;3538;3538;3538;3488;3538;3538;3040;3488;3104;3538;3057;3538;3538;3538;4100;3538;4036;3538;3488;3057;3538;3538;3538;3488;3538;4036;3538;3488;2542;3538;4036;3538;3986;3538;3538;3538;3538;3986;3538;3538;4100;2926;3538;2608
7 2020;3538;3538;4100;3057;3538;3538;3538;3986;3538;4036;3538;2990;4100;3474;3538;4036;3488;4036;4036;4100;2990;3538;2690;3538;5032;3538;3488;3538;3538;4100;2926;3538;3151;2690;4036;3538;3538;3986;4036;4100;3003;3057;3538;3538;4036;3488;3538;4100;3538;3986;3538;3538;3538;3538;3986;4100;3538;4100;2926;2542;2559;3538;3538;3538;3538;3488;4100;3538;3538;2990;3057;3538;7024;3986;3538;3538;3538;4100;3538;3040;4036;3538;3538;3538;3538;4036;3538;3488;3538;4100;3538;3986;3538
7 2020;3057;3538;4036;3538;4036;3538;4036;3986;3538;4036;3538;3488;4036;4100;4036;3488;4036;3538;3538;3488;4036;3538;3538;4036;4036;4100;3538;3538;3538;3488;3538;3762;3057;3538;3538;4036;3488;4036;4036;3538;3188;3538;3538;3538;3488;4036;3538;4036;3040;3538;3538;3538;3538;3538;3538;3538;3488;3104;3538;3057;3538;4036;3538;3986;4036;3538;4036;3106;3057;3538;3040;3538;3488;4100;3538;3538;3488;4036;2542;3538;4036;3057;3538;3538;4100;2926;4036;3538;3538;4100;3538
8 2014;3538;3538;3040;4100;3538;4100;3488;3538;3538;3538;4036;3538;3538;4036;3488;2542;4036;3538;3488;3538;3538;4036;4100;3538;4100;7956;2977;2772;3057;3538;4036;2732;3057;3538;12452;3538;4036;4100;3424;4036;3538;3538;3538;3538;3538;2559;3538;11954;3538;4036;3388;3057;18926;3538;4100;3424;3538;4036;4036;3538;3986;4100;4100;3488;3538;3538;3057;3538;2825;3057;26396;3488;4100;3474;3538;3986;3040;3538;3538;3538;3538;3538;3986;2542;4100;4100;4100;3538;4100;3538;3986;4036;3040;3538;2765;3057;3538;5032;3538;3488;4036;4036;2542;3488;4100;4100;3538;3538;3538;13123
8 2000;3538;3538;3538;3538;3488;4036;3538;3040;3488;3040;3538;4036;3538;3538;3488;3538;3538;3538;3538;3488;3538;4100;3538;3986;3538;3538;3538;3488;4036;3538;4982;2745;3057;3538;3538;3249;3538;3538;3538;4036;3986;4036;3538;4036;3488;3538;3538;3538;4100;4036;3538;3057;3538;3538;4036;3986;4100;4100;3538;3538;3538;4100;3538;3986;3538;3538;4036;4100;3538;3040;3538;3488;3538;4036;3538;3538;6974;3538;3538;3538;3057;3538;3538;3538;3986;3538;4036;3538;3488;4036;3538;2542;3488;4100;3538;3057;3538;3538;4036;3986;3538;3538;4100;3986;3538;4036;4036;3488;4036;4036;4100;4100;3538;3538;3538;3538;3986;3538;4100;2542;3488;4100;3538;4036;3538;3986;4036;3538;4036;3488
8 2018;3057;3538;8020;3488;3538;3538;3538;3986;3538;3538;4036;3538;3488;3538;4036;3538;3538;4100;3538;4036;3538;3488;3538;3538;4036;4036;3538;4036;3538;3049;2772;3171;3538;3538;3136;3538;3538;4036;3538;3986;3538;3538;4036;3986;3040;3538;3538;3538;3538;3040;3538;3538;4036;3538;4100;3538;4036;3040;3538;3538;3538;3538;3488;4036;4036;4100;3488;3538;4036;2542;2542;2990;3538;3538;3538;3538;3488;4100;3057;3538;2762;3538;3538;3538;3538;3488;3538;3538;3538;3488;4036;3538;4036;3986;4100;3538;2772;3538;3538;2542;3538;3986;3538;4036;3538;3538;3488;3538;4036;4036;3488;4036;3040;4100;3488;3538;3538;3538;3538;3986;3538;4036;3538;2990;4036;3538;4036;3538;3488;4036;4036;4100;2990
8 1998;3538;4036;4100;3488;4036;4036;3538;3986;3538;6526;3538;3488;3057;3538;8020;3488;4036;4036;3538;3040;3488;4036;3538;3488;4036;4036;3538;4036;3022;2807;3538;4036;3538;2814;3057;7024;3538;3986;4036;3538;3538;3488;4036;4036;3538;3986;2542;4036;3057;3538;16436;3538;3040;3057;2542;9016;3488;4100;3474;3538;3488;4100;2976;3538;3986;4100;3538;3538;3986;8518;3538;3538;3057;4036;3538;4036;3986;4036;4036;3538;3488;3538;3538;4036;3986;4100;3538;3057;3538;3538;3538;3488;2542;3538;3040;3538;2542;3986;3538;3538;4100;3922;2542;3538;4036;4036;3057;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3040;3538;3488
8 1994;4053;3538;22910;2990;2949;3057;3538;3538;4036;3986;3057;3538;15440;4036;3538;3488;4036;3538;4036;4036;4100;3538;4036;4100;2542;2834;3057;3538;5032;2787;3538;3538;9464;3538;4036;3538;3538;3488;3538;3538;3538;3488;4036;3057;3538;3538;3538;3986;3538;4036;4100;3538;4036;4036;3538;3986;3538;3538;4036;4100;3538;3040;3538;4036;3986;4100;3538;3538;5978;3538;3538;3538;3538;3538;3538;3538;3488;3538;4036;4036;4100;3538;4036;4036;3986;3538;3686;3057;4036;27840;4036;4100;3474;3986;4036;4100;4100;3538;3538;4036;3538;3986;3538;4036;4036;4100;4100;3538;4036;3986;4100;3538;4036;3488
8 2018;3057;3538;3538;3538;3488;3538;3538;4036;3488;3057;3538;3538;3538;3986;3538;4036;3538;4036;3986;3538;4100;2976;4100;3424;3538;3538;4100;3488;4036;4036;4036;3529;2753;3538;3538;3538;2778;3057;3538;3538;4100;3424;3538;4100;3538;3986;3538;4036;4036;4100;3538;3057;3538;8020;3488;3538;4036;4036;3538;3538;3538;4036;3986;3538;4036;3538;3538;3538;4100;3972;4100;3538;4036;4036;4982;6028;3057;3538;2753;3057;3538;3538;3538;3986;3538;4100;3538;2542;3488;3538;4100;3538;3488;4100;3538;3057;3538;3538;3538;3488;4100;3538;4100;3424;3538;3538;3040;3538;3986;3538;4036;4100;3057;3538;3538;3538;3488;4100;3538;4036;3488;4036;3538;3538;4036;3986;3040;4100;3474;3986;3721
8 2020;2559;4036;19424;3538;3986;3031;3538;3538;4036;3538;4100;3057;3538;20420;4100;3424;3538;4036;4036;3986;4100;3474;4100;2515;2780;3057;10700;3538;3538;4036;3538;3488;4100;3538;3040;3488;4036;4100;3538;3986;4036;3040;3057;4100;22348;3057;3538;35310;4036;3488;4036;4036;4100;3538;3488;4036;2692;3538;3538;21940;34250;3768;3057;3538;28836;2542;3538;4036;4100;3538;4100;3972;2990;3057;3538;11954;3538;4036;4100;3986;4036;4100;4036;3986;3538;3538;4036;3538;3488
8 1998;10510;3538;3538;4036;4036;3538;3986;2690;3538;8518;4100;11008;3538;3986;3538;3538;3538;2542;3986;3538;4036;3538;3986;3538;3040;3538;3488;2807;3538;4036;4036;2805;3057;4100;14380;3538;4036;3538;3986;2542;4100;2976;3488;4036;4036;3538;4036;4036;3538;3986;4036;3538;3361;3538;3538;3040;3538;3488;4036;3538;3538;3986;3538;3538;3538;3538;3538;3538;3538;7472;5032;3057;3538;2798;3538;4036;4100;3488;4036;3040;3538;3040;3488;3040;3040;4100;2976;4100;2976;3538;3538;3538;3538;3488;4100;3040;3538;3488;2542;2542;2542;2542;3538;4100;3538;3538;8189;3057;3538;8020;3488;3538;3538;3040;3488;3538;4036;3538;3488;3538;4036;3538;4036;3986
8 2008;3538;3538;2542;3538;3986;3538;3538;2990;3484;3538;3538;3538;3538;4100;2559;3538;5032;3538;3986;3538;3538;2542;3538;2990;3538;3040;3538;2542;3488;3040;3538;3538;5530;2689;3057;3538;3538;3774;8151;3040;3538;3986;4036;3040;3538;3538;3986;2542;3538;4036;3488;3538;3538;3538;3538;4036;4100;3538;4036;3538;3538;3538;4100;3488;4036;4100;3474;3488;4036;4036;3538;3538;3488;4100;3538;3538;3488;4100;2655;3057;3538;2734;3538;3538;3538;3538;3488;4036;3538;4100;3488;4036;4036;3538;3488;4036;3538;3538;3538;4100;3986;3538;3040;3538;3488;3538;4036;3538;3488;4036;3538;3538;3040;2747;3538;3538;3538;3488;3538;3538;3538;3040;3488;3538;3538;4036;4100;2926;3538;3538;8153
8 2000;3538;4100;3040;3538;3986;3538;4036;2542;3488;3538;3538;3538;3538;3488;3538;3538;3538;4100;3488;3538;4036;3538;2990;3538;3538;4036;3538;3986;4100;3538;4036;3520;2743;3538;4036;3538;2814;3538;3538;3538;3538;3986;3040;3040;3538;3488;4036;3538;4036;3538;4036;3538;3538;4036;3538;4036;3488;3538;4100;3538;3057;3538;3538;3538;4100;3538;4036;4100;3424;3538;4036;4036;3488;4100;3972;4100;4100;4100;3538;3538;3057;4100;2976;3538;4100;3538;4036;3538;3488;3538;3538;4100;3538;3986;4100;3538;3538;4100;3538;3488;2542;4036;3538;4100;2926;4100;2976;3538;3986;3538;3538;4036;3057;3538;8518;3488;3538;4036;2542;3538;4036;4036;4100;3538;2542;3538;3538;2542
9 1996;3188;3538;3538;4036;3986;3538;3057;3538;3472;3057;3538;25400;3488;4100;3972;4100;3488;3538;4036;4036;4100;4100;3474;4036;3538;3538;4100;4100;2926;3538;3538;3040;3040;3538;3538;4036;3488;4036;3538;4100;3424;4100;3538;3538;3488;2690;4036;33358;3040;3538;4036;3488;3538;2690;3538;4036;4036;3057;4036;19424;4100;3488;3538;3538;4036;3986;4100;3538
9 2016;3538;3538;3538;3538;2990;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3986;3538;3538;3538;3538;3538;3538;3538;3488;3040;3538;3538;3488;3538;3538;3538;2542;3986;3538;3538;3538;3488;4036;3538;3538;3538;3538;3538;3538;3986;3538;3538;3538;3986;3538;3040;3538;3488;3538;3538;3397;3538;3538;3538;4100;3538;3538;2542;3538;3488;4036;4100;3538;3488;3538;3538;3538;4100;3538;3538
9 2004;3057;3538;13946;3057;3538;3454;3057;3538;8518;3488;3538;4036;3538;3986;3538;3538;3538;2542;3488;4036;3538;3538;3986;12612;11506;3538;3986;4036;3538;3538;3488;3057;3538;23906;2990;3538;4036;4036;2953;3538;3538;4036;3538;3986;4036;4036;3538;3488;4100;3972;4100;3488;3538;4100;4100;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3040;3538;3488;3040;3538;3538;3986;4100;3474;2727
9 2002;3057;3538;3538;3538;3986;3538;3057;3538;3538;4036;4036;3538;4100;4100;3538;3986;3040;3538;3538;3538;3986;4100;3538;4036;3986;4100;5964;3057;3538;14942;3538;3538;4100;3538;3538;3538;3538;3986;4100;3474;4036;3538;3538;3538;4036;3538;4036;3538;4036;3488;4100;2976;4100;4100;3538;3538;3538;3986;4100;4470;3057;3538;3538;3538;3538;3538;3538;3538;3986;3538;4100;3474;3488;4036;3538;3538;3488;4036;3538;2727
9 1990;3188;3538;3538;4036;3488;3053;3538;3538;3054;3188;3538;4036;3538;3488;4036;3538;3538;3488;3538;3538;3538;3040;4100;3424;3538;3538;3488;3538;5032;2512;3057;3538;3538;4036;3488;3538;3538;3538;3488;3057;3538;7024;3488;4036;4036;3538;3986;3538;3538;3538;3538;3538;2542;3040;3488;2542;3538;3538;4036;3488;3538;3538;3040;3538;3538;3538;3057;3538;8020;3538;4036;3538;3488;4036;3538;2542;3538;3040;3538;3538;4100;3424;3538;3696
9 2012;3057;3538;5032;3538;3488;3538;3170;3538;3324;3057;3538;4036;3538;3986;3538;4100;3538;3488;3538;4100;3972;3986;3538;4036;3040;3538;3538;4036;4036;3538;3538;4036;4036;3488;3538;4036;4036;3488;3057;3538;3538;4036;3488;4036;4100;3474;4100;3424;3538;2542;3488;3188;3538;4036;3538;3488;4100;3538;3538;3986;3538;4036;3538;3488;3538;3538;4217;3538;3538;3538;3538;3188;9016;3488;4036;4100;3538;3986;3538;3538;3040;3538;4100;3538;3574
9 2004;3538;3538;4036;3538;2990;3538;3170;3538;2907;3057;3538;4036;3538;3488;3538;3040;2542;3538;3040;3538;2542;3538;3488;3538;3040;3538;3488;4100;4470;3538;3538;4036;3538;4100;2926;4100;3538;3538;3488;3538;3538;3538;3538;3488;3538;3538;3538;2990;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;4036;3538;3488;3538;3538;3538;4036;3488;3538;3538;3538;3538;3538;3538;3538;2542;3538;3040;3488;3538;4036;3538;3488;3040;3538;3538;3488;3538;3538
9 2004;3538;3538;2542;4100;3488;3538;3057;3538;3481;3538;3538;3538;3538;3538;3538;3538;3488;4036;4036;3538;3538;4100;3538;4036;3986;3538;3538;4534;3057;3538;3538;4036;3986;4100;3538;3538;3986;3538;3538;3538;3538;3488;3538;4036;3538;3488;4036;4100;3538;2881;7522;3538;4036;3986;4100;3474;3538;3488;4036;4036;4100;3986;4036;3538;3040;3057;3538;4036;3538;3538;4036;3538;3040;4100;4036;3538;3538;3488;4036;4036;3538;3538;4036;3538
9 2000;3538;3538;3538;4036;3488;3211;3057;3538;3010;3538;3538;2542;3538;3986;4036;4100;3474;3986;3538;3538;4036;3986;3040;3538;4100;3538;7970;7024;3538;3538;3538;3538;3986;4036;3538;4036;3057;3538;4036;3538;3986;3538;4100;3538;3488;3538;4036;4036;3488;3057;3538;3538;3538;3488;3538;3538;4036;3488;3538;3538;4036;3488;3538;4036;4036;3538;3538;4036;3538;3538;4036;3538;4036;3488;4036;3538;4036;3488;3538;4036;4100;3488;3538;3538
9 2006;3057;4036;3538;3538;3986;2722;3538;3538;2946;3057;3538;3538;3538;3488;2542;2542;3538;2542;2542;3538;3040;3538;2542;3488;3538;9514;9962;5032;3057;4036;15440;3538;3538;3986;3057;3538;14444;3538;3538;4100;3488;4036;3538;3538;3057;3538;11456;4100;3538;4036;3986;4100;3538;4036;3986;3538;4036;7024;3538;4036;3057;3538;12452;3040;3538;3538;3488;3538;3538;4036;3538;3488;3538;3538
10 2009;3538;3538;3538;3538;3986;3538;3538;3538;3986;3538;3538;3538;3488;3538;3538;3538;4982;3538;3188;3538;3538;2980;3538;3538;3538;3538;2926;3538;3538;3538;3538;3488;4036;3538;3538;3488;3538;3538;3538;3488;3538
10 2007;3057;3538;4100;2976;3986;3538;4036;4036;4100;3538;4036;4100;3922;3538;3538;4036;3025;3057;3057;3538;4534;3538;3488;3057;3538;9016;3415;3057;3538;22910;3488;4036;4036;4100;4100;3538
10 2025;3538;3538;4100;3538;3488;4036;3538;3538;3986;4036;3538;3538;3986;3538;4036;4036;3986;3057;3171;3538;3538;3538;3469;3057;3538;3538;4100;3424;7522;3538;3538;3488;4100;3040;4036;3488;3538;3538;3538;3986;4036
10 2021;3057;3538;12950;3040;4036;4036;3488;3538;4036;3538;3040;4100;3538;3040;3538;3538;3538;4036;3538;4036;2532;3057;3538;12361;4100;3474;3538;3538;3986;4036;4036;3538;3488;3538;4036;4036;4036;3488;3538
10 2023;3538;4036;3538;4036;3488;3538;4100;3040;3488;3538;4036;3538;3040;3986;4036;3538;4036;3488;3057;3057;3538;3538;4036;3488;3538;3538;3538;3538;2935;3538;2542;3538;3538;3488;3538;3538;3040;3488;3538;4100;3538;4100;2926;2641
10 2017;3040;3538;3538;2542;3488;3538;3538;3538;4100;4100;3538;3488;3040;4100;7906;3911;8020;2542;2542;3986;3057;3538;2542;4100;2935;3057;3538;11456;4036;3538;4036;4100;3538;3040;3538;3986;3538
10 2011;3538;3538;3538;4036;3488;3538;3538;3538;3538;2542;3538;4100;2926;3538;3538;3040;2990;3538;3538;3538;3538;3538;3066;3057;3538;4534;3488;3057;3538;3538;3538;3986;4036;4036;3538;2990;3538;4036;3538;4036;3986
10 2007;3538;3538;3538;4100;3488;3538;3538;4036;3488;3538;4100;3538;2542;3488;3538;3538;2542;2990;3555;3538;3538;4036;2542;2595;3538;3538;4036;4036;3940;3057;3040;17432;3538;3538;3488;3538;3538;3538;3488;4100
10 2017;3057;3538;4036;3538;3986;3538;3538;4036;3488;3538;4100;3538;4100;4100;3040;3538;4100;3057;3538;4036;3538;3538;3102;3057;3538;3538;4036;3986;3538;4036;3538;3538;3538;4036;4036;3488;3538;3538;3538;3488;4100
10 2003;3057;3538;3538;3538;3986;3538;4100;3538;2990;3538;4036;4036;3538;3538;4036;3538;4100;3057;3538;4036;3538;3538;3488;3057;3538;4534;3538;2971;3538;3538;3538;3538;3488;3538;3538;3538;3488;4036;3538;4036;3986;3538;3139
